year,name,gender,count
2006,Yolanda,F,233
2006,Devin,F,232
2006,Diya,F,232
2006,Katelin,F,232
2006,Calista,F,231
2006,Rory,F,231
2006,Aniah,F,230
2006,Londyn,F,230
2006,Arleth,F,229
2006,Betzy,F,229
2006,Elianna,F,229
2006,Livia,F,229
2006,Kyndall,F,228
2006,Carli,F,227
2006,Ebony,F,227
2006,Kylah,F,227
2006,Noor,F,227
2006,Reece,F,227
2006,Beatriz,F,226
2006,Robin,F,226
2006,Adilene,F,225
2006,Amalia,F,225
2006,Anabella,F,225
2006,Jersey,F,225
2006,Joseline,F,225
2006,Katarina,F,225
2006,Lanie,F,225
2006,Treasure,F,225
2006,Charley,F,224
2006,Denisse,F,224
2006,Marlen,F,224
2006,Kalyn,F,223
2006,Brinley,F,222
2006,Citlaly,F,222
2006,Gwyneth,F,222
2006,Juana,F,221
2006,Kasandra,F,221
2006,Alexys,F,220
2006,Heidy,F,220
2006,Natali,F,220
2006,Vanesa,F,220
2006,Brianne,F,219
2006,Elana,F,219
2006,Keara,F,219
2006,Hilary,F,218
2006,Rylan,F,218
2006,Tierra,F,218
2006,Bridgette,F,217
